Nr.,ZSK1,ZSK2,ZSK3,Vola4,Vola5,Vola6,Verlust7,Verlust8,MR9,MR10,MR11,MR12,MR13,MR14,MR15,MR16,MR17,MR18,MR19,MR20,EM,SCR,Quote
6003,0.1961328387260437,0.1710430383682251,0.3385365605354309,0.9968836307525635,0.22685950994491577,0.8593806028366089,0.18197113275527954,0.9912381172180176,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,562653001.3400775,1163484242.0705767,0.48359314290218564
6004,0.2357904314994812,0.4114452600479126,0.5392048954963684,0.629253625869751,0.6266245245933533,0.7694605588912964,0.12360626459121704,0.15070772171020508,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,501543462.872892,1098793895.5425155,0.45644908013004687
6005,0.0708429217338562,0.5000377893447876,0.4921773076057434,0.11408638954162598,0.14087623357772827,0.3204554319381714,0.18937164545059204,0.7971615791320801,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1744683712.8245194,724815331.0344913,2.4070734132160574
6006,0.0950281023979187,0.4431072473526001,0.6160939335823059,0.8829615116119385,0.41237586736679077,0.7715815305709839,0.03911834955215454,0.6385464668273926,0.10000000000000012,0.10000000000000012,0.10000000000000012,0.3,0.6666666666666666,0.6666666666666666,0.2,0.983,0.4466666666666667,0.3999999999999999,1,0.9,-770207007.3075461,1617068722.9552784,-0.4762982527421297
6007,0.1901208758354187,0.5328289270401001,0.2219288945198059,0.4404566287994385,0.6148905158042908,0.5390375852584839,0.6117501854896545,0.2956509590148926,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1226497850.0437686,808631229.0707158,1.5167579558524693
6008,0.6230432391166687,0.5465618371963501,0.2432301640510559,0.18905282020568848,0.9316019415855408,0.9014033079147339,0.5871530175209045,0.18194246292114258,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1156887728.726926,438145407.56952536,2.6404196158174953
6009,0.5686761736869812,0.2877880334854126,0.2851765751838684,0.266338586807251,0.09036964178085327,0.2532252073287964,0.04731231927871704,0.2545895576477051,0.3000000000000003,0.2500000000000003,0.6000000000000006,0.8,0.33333333333333326,0.8888888888888888,0.55,0.9664999999999999,0.07333333333333336,0.78,1,0.1,1446959073.255697,669585023.2200263,2.1609788497019964
6010,0.6815149188041687,0.2461467981338501,0.5194752812385559,0.23531746864318848,0.16780799627304077,0.06778514385223389,0.46300750970840454,0.4293789863586426,0.6000000000000001,0.0,0.8000000000000009,0.5000000000000001,0.33333333333333326,0.5555555555555555,0.8,0.13499999999999998,0.8066666666666666,0.8999999999999999,1,0.4,1182116837.164627,375638272.51054955,3.146955259015648
6011,0.5436822772026062,0.2690197229385376,0.6227315068244934,0.409923791885376,0.19086402654647827,0.3579920530319214,0.514261782169342,0.5099911689758301,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1481053603.3287394,437010393.38136053,3.389058076786486
6012,0.4113733172416687,0.4315716028213501,0.8382008671760559,0.6541407108306885,0.7863382697105408,0.5871943235397339,0.7797799706459045,0.8540616035461426,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1364328465.674633,483640500.07205534,2.8209557832137055
6013,0.5611535906791687,0.3572307825088501,0.9362233281135559,0.7350733280181885,0.41854041814804077,0.06558787822723389,0.21959930658340454,0.9096035957336426,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1428811785.739646,471164777.7517675,3.032509757111796
6014,0.1496698260307312,0.4823070764541626,0.8891194462776184,0.892009973526001,0.9008554816246033,0.7592676877975464,0.716684877872467,0.6839718818664551,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,502128813.89791554,1115187108.0258503,0.4502641846235153
6015,0.0236932635307312,0.8602367639541626,0.7553303837776184,0.293377161026001,0.6967539191246033,0.3715723752975464,0.879770815372467,0.19471406936645508,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1335318104.551606,1010194673.9186132,1.321842352793068
6016,0.8300897479057312,0.1910473108291626,0.5128987431526184,0.770672082901001,0.014869153499603271,0.1672266721725464,0.24280792474746704,0.8556027412414551,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1225425969.2700224,433340671.8199583,2.827858193239601
6017,0.0211145281791687,0.9773479700088501,0.07587176561355591,0.3161280155181885,0.6753763556480408,0.2950800657272339,0.5311227440834045,0.9750332832336426,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1652691559.3421967,772553465.7982068,2.139258488258319
6018,0.4944116473197937,0.7137066125869751,0.3980458378791809,0.7558557987213135,0.13744300603866577,0.5651301145553589,0.7522225975990295,0.21798372268676758,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1317490361.8707995,443802085.71296775,2.968643916475183
6019,0.8864557147026062,0.2406994104385376,0.7076924443244934,0.15504097938537598,0.9555124640464783,0.06404674053192139,0.39609771966934204,0.8644833564758301,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1169014778.601196,424408757.82752204,2.7544548905757473
6020,0.0242883563041687,0.2178264856338501,0.6044362187385559,0.9804346561431885,0.9324564337730408,0.7738398313522339,0.34484344720840454,0.7838711738586426,0.5,0.10000000000000012,0.20000000000000023,0.39999999999999997,0.33333333333333326,0.0,0.55,0.958,0.33333333333333337,0.30000000000000004,0,0.1,-2164382682.31266,1924507402.941669,-1.1246424300599387
6021,0.7656518816947937,0.6499859094619751,0.3392079472541809,0.6823694705963135,0.10790199041366577,0.4037531614303589,0.9863534569740295,0.2655911445617676,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1293594504.0276082,418571937.0931526,3.090495060445776
6022,0.6009942889213562,0.7845836877822876,0.013539612293243408,0.424999475479126,0.5831369757652283,0.8686732053756714,0.919718325138092,0.4811215400695801,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1206310291.3630257,402453198.98808944,2.9973927263992906
6023,0.8522149920463562,0.2809215784072876,0.7745259404182434,0.392040491104126,0.9320139288902283,0.07204234600067139,0.559610903263092,0.8114438056945801,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1219055262.094399,424788501.5835321,2.8697934561552136
6024,0.7604181170463562,0.5563122034072876,0.9483540654182434,0.870556116104126,0.49646705389022827,0.3786829710006714,0.639689028263092,0.5712094306945801,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1206715485.6308618,416928245.54654163,2.8943001548120257
6025,0.0556604266166687,0.2487102746963501,0.1367848515510559,0.5083887577056885,0.9735941290855408,0.7754267454147339,0.9650827050209045,0.04815340042114258,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,146296980.46905214,1200267246.3729699,0.12188700550743177
6026,0.3301507830619812,0.7533642053604126,0.6384480595588684,0.956524133682251,0.7698130011558533,0.9648951292037964,0.662302553653717,0.15961885452270508,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,567455168.9128001,978208777.4275719,0.5800961737483646
6027,0.2197229266166687,0.7565227746963501,0.6133473515510559,0.07870125770568848,0.26265662908554077,0.9082392454147339,0.5666452050209045,0.24346590042114258,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1048433925.7409014,833051391.6446409,1.2585465149647541
6028,0.0834771990776062,0.3996349573135376,0.9808858036994934,0.08546090126037598,0.9142526984214783,0.9378260374069214,0.524759829044342,0.22849702835083008,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,363889926.07770324,1127283797.9839895,0.3228024094096591
6029,0.012157618999481201,0.0823436975479126,0.5265095829963684,0.667339563369751,0.5123667120933533,0.11223399639129639,0.09528595209121704,0.23566865921020508,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,139133244.55007514,1731564093.564257,0.08035119523856772
6030,0.3559228777885437,0.3166729211807251,0.026646912097930908,0.5575525760650635,0.6698526740074158,0.1554011106491089,0.41890960931777954,0.9054226875305176,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1585171064.468512,535352098.46753716,2.9609878601505737
6031,0.8632928729057312,0.0914379358291626,0.8117268681526184,0.874187707901001,0.7043222784996033,0.09886729717254639,0.44788604974746704,0.24036836624145508,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1059283944.6569661,413684872.51262003,2.5606059467998823
6032,0.8168603777885437,0.9338604211807251,0.1750844120979309,0.11224007606506348,0.0057901740074157715,0.1475886106491089,0.44234710931777954,0.8351101875305176,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1251488603.6877558,418875987.0006052,2.9877305993335628
6033,0.6965448260307312,0.8416820764541626,0.8109944462776184,0.12638497352600098,0.19773048162460327,0.8686426877975464,0.38855987787246704,0.6683468818664551,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1255477471.4886072,359587321.0404315,3.4914397644944857
6034,0.6214258074760437,0.3951641321182251,0.1661732792854309,0.013973474502563477,0.6755899786949158,0.013189196586608887,0.22054535150527954,0.3755154609680176,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1466542591.558059,447467413.45209336,3.2774288081540255
6035,0.4623987078666687,0.5284954309463501,0.7974293828010559,0.026455163955688477,0.9193949103355408,0.4380244016647339,0.47728973627090454,0.011532306671142578,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1447660927.6100025,670461720.5664419,2.1591999710094427
6036,0.4881250262260437,0.2950664758682251,0.9664662480354309,0.11309456825256348,0.8782266974449158,0.9052790403366089,0.04427582025527954,0.4043240547180176,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1129976423.8320103,745319450.2717664,1.5160967869817246
6037,0.9793512225151062,0.0870128870010376,0.7937520146369934,0.021862268447875977,0.9800485968589783,0.11543834209442139,0.866922914981842,0.5770077705383301,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,878324821.7754267,383325887.79009897,2.2913266485575288
6038,0.4987451434135437,0.1382061243057251,0.8120473027229309,0.4513514041900635,0.23845618963241577,0.6995905637741089,0.03634124994277954,0.3031277656555176,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1115357850.3206887,776634235.4413269,1.436143038024689
6039,0.0591699481010437,0.3319317102432251,0.6058705449104309,0.9448816776275635,0.13286536931991577,0.8913630247116089,0.8360238671302795,0.7790799140930176,0.10000000000000012,0.05000000000000006,0.3000000000000003,0.8,1.0,0.7777777777777778,0.95,0.273,0.9866666666666667,0.5800000000000001,1,0.5,-281974260.87304175,1169546090.3426995,-0.2410971771026295
6040,0.3866235613822937,0.6620708703994751,0.6779530644416809,0.5411341190338135,0.9066080451011658,0.8826349973678589,0.9247079491615295,0.3255276679992676,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,0.8999999999999999,1,0.6,1088446130.9519606,691441007.0037732,1.5741706377360127
6041,0.3265954852104187,0.8734050989151001,0.9502003788948059,0.0056421756744384766,0.6693338751792908,0.1257075071334839,0.6017404198646545,0.07568025588989258,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1639350302.862207,496743745.48142284,3.3001931433951293
6042,0.9507562518119812,0.3915477991104126,0.2238972783088684,0.700176477432251,0.03885596990585327,0.6577662229537964,0.08368927240371704,0.3954586982727051,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,884347900.3866177,383768929.44469196,2.3043759734959686
6043,0.4687158465385437,0.4782940149307251,0.04178363084793091,0.012142419815063477,0.8060831427574158,0.2467097043991089,0.6449838280677795,0.7272000312805176,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1579556855.3249278,449860882.41486335,3.5112118369702006
6044,0.6072656512260437,0.9376446008682251,0.03873187303543091,0.8962976932525635,0.5286173224449158,0.9541071653366089,0.8977914452552795,0.8437771797180176,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1095125976.7303405,460593041.83402693,2.377643336446592
6045,0.0800134539604187,0.1131511926651001,0.7309620976448059,0.16335701942443848,0.6961893439292908,0.5451411008834839,0.8434396386146545,0.8505825996398926,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1249325447.503654,887566587.2175679,1.407585036994423
6046,0.4653589129447937,0.0508648157119751,0.6365712285041809,0.2902796268463135,0.7841715216636658,0.8749445676803589,0.07277923822402954,0.5063138008117676,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,918540136.450781,762014205.149084,1.2054107787545425
6047,0.8672601580619812,0.1420360803604126,0.4724324345588684,0.454571008682251,0.27567237615585327,0.4473170042037964,0.21503692865371704,0.5014157295227051,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1142950129.7445166,417593943.57061684,2.7369892388088215
6048,0.3683435320854187,0.4981609582901001,0.8259328007698059,0.12844491004943848,0.05092567205429077,0.7309321165084839,0.5360665917396545,0.022701740264892578,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1345835875.3401768,767467584.6859848,1.7536061485786865
6049,0.5848199725151062,0.2706066370010376,0.2429707646369934,0.674206018447876,0.02301734685897827,0.9865320920944214,0.25364166498184204,0.4168515205383301,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.18000000000000002,1.0,1,0.6,902204987.1868038,697141548.3145673,1.2941489276718692
6050,0.9568292498588562,0.0920788049697876,0.9660542607307434,0.942455530166626,0.9057688117027283,0.2757776975631714,0.573404848575592,0.8950619697570801,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,0.72,1,0.6,897595300.2195075,368329301.6080054,2.4369369917106773
6051,0.0689355731010437,0.3026348352432251,0.6937611699104309,0.6812098026275635,0.9238809943199158,0.5183161497116089,0.9551644921302795,0.4216580390930176,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,741222915.6014804,945645514.7981453,0.7838274533134116
6052,0.012264430522918701,0.9413982629776001,0.3712208867073059,0.8675806522369385,0.7085184454917908,0.1331537961959839,0.20440155267715454,0.3926968574523926,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,559607421.1938778,1332220480.0835345,0.42005616154376235
6053,0.7637292742729187,0.1870037317276001,0.1344044804573059,0.07802987098693848,0.5771707892417908,0.027196764945983887,0.02227264642715454,0.4390835762023926,0.44999999999999996,0.20000000000000023,0.8000000000000009,0.20000000000000007,0.6666666666666666,0.7777777777777778,0.65,0.307,0.22666666666666663,0.8200000000000001,0,0.1,1148906630.7725284,480350671.2297339,2.3918081093365413
6054,0.1883050799369812,0.9289013147354126,0.8618367314338684,0.03635811805725098,0.28031104803085327,0.1834009885787964,0.756784975528717,0.6261715888977051,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1785862943.2243433,473289390.36503226,3.773300182890149
6055,0.0181390643119812,0.1893993616104126,0.8303425908088684,0.880840539932251,0.49686378240585327,0.2837427854537964,0.20575958490371704,0.029247760772705078,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,-139688039.5934898,1712733012.4990687,-0.08155856083469154
6056,0.5910302996635437,0.3613506555557251,0.6426137089729309,0.4596521854400635,0.7135538458824158,0.7742975950241089,0.31222015619277954,0.9754910469055176,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1276066123.3886108,419080181.85638124,3.044921183664845
6057,0.5558587908744812,0.2012401819229126,0.9198201298713684,0.23740792274475098,0.5521616339683533,0.7428492307662964,0.953440248966217,0.4112057685852051,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.7733333333333333,1.0,1,0.6,1462864176.0835423,441236233.5129413,3.3153763561909226
6058,0.8584558367729187,0.9028240442276001,0.9869435429573059,0.5204126834869385,0.25002235174179077,0.008642077445983887,0.07793670892715454,0.2720913887023926,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1139254312.0627518,415075386.1758113,2.74469253057613
6059,0.1969110369682312,0.7155834436416626,0.06429034471511841,0.741497278213501,0.22739356756210327,0.1546534299850464,0.40552765130996704,0.9924435615539551,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1710273269.7533956,579251344.3126457,2.9525581365423488
6060,0.8236352801322937,0.8510357141494751,0.6110585331916809,0.24181771278381348,0.30455726385116577,0.1887873411178589,0.5062509179115295,0.08089876174926758,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,0.8,1,0.6,1200869809.5448828,401027531.9056724,2.9944822088358394
6061,0.008785426616668701,0.3893352746963501,0.7149098515510559,0.7740137577056885,0.17671912908554077,0.1660517454147339,0.7932077050209045,0.5637784004211426,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.9295,0.37999999999999995,1.0,1,0.6,1007303058.2117971,1421067557.345171,0.7088354476923209
